clip_id,source,model,profile,sweep_kind,prompt_id,pattern,register,timing_variant,technique,analysis_tier,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,sampling_steps,reference_midi,single_pitch,note_onset_s,midi_path,audio_path,status
leap_low_long-rep06__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,staccato,real_counterfactual_primary,40,f,96,96,,4524160982168613405,20260826,leap_low_long-rep06,6,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep06__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep06__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep07__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,staccato,real_counterfactual_primary,40,f,96,96,,2171866782255133930,20260826,leap_low_long-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep07__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep07__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep08__t-staccato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,staccato,real_counterfactual_primary,40,f,96,96,,1576251685065818742,20260826,leap_low_long-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep08__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep08__t-staccato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep01__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,p,32,32,,8581516642195686860,20260826,leap_low_long-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep01__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep01__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep02__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,p,32,32,,6011668959522092922,20260826,leap_low_long-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep02__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep02__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep03__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,p,32,32,,503933344573206125,20260826,leap_low_long-rep03,3,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep03__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep03__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep04__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,p,32,32,,4901962455406651142,20260826,leap_low_long-rep04,4,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep04__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep04__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep05__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,p,32,32,,7934467439844592817,20260826,leap_low_long-rep05,5,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep05__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep05__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep06__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,p,32,32,,4524160982168613405,20260826,leap_low_long-rep06,6,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep06__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep06__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep07__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,p,32,32,,2171866782255133930,20260826,leap_low_long-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep07__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep07__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep08__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,p,32,32,,1576251685065818742,20260826,leap_low_long-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep08__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep08__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep01__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,mf,64,64,,8581516642195686860,20260826,leap_low_long-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep01__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep01__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep02__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,mf,64,64,,6011668959522092922,20260826,leap_low_long-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep02__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep02__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep03__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,mf,64,64,,503933344573206125,20260826,leap_low_long-rep03,3,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep03__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep03__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep04__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,mf,64,64,,4901962455406651142,20260826,leap_low_long-rep04,4,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep04__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep04__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep05__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,mf,64,64,,7934467439844592817,20260826,leap_low_long-rep05,5,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep05__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep05__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep06__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,mf,64,64,,4524160982168613405,20260826,leap_low_long-rep06,6,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep06__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep06__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep07__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,mf,64,64,,2171866782255133930,20260826,leap_low_long-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep07__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep07__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep08__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,mf,64,64,,1576251685065818742,20260826,leap_low_long-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep08__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep08__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep01__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,f,96,96,,8581516642195686860,20260826,leap_low_long-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep01__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep01__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep02__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,f,96,96,,6011668959522092922,20260826,leap_low_long-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep02__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep02__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep03__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,f,96,96,,503933344573206125,20260826,leap_low_long-rep03,3,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep03__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep03__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep04__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,f,96,96,,4901962455406651142,20260826,leap_low_long-rep04,4,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep04__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep04__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep05__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,f,96,96,,7934467439844592817,20260826,leap_low_long-rep05,5,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep05__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep05__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep06__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,f,96,96,,4524160982168613405,20260826,leap_low_long-rep06,6,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep06__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep06__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep07__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,f,96,96,,2171866782255133930,20260826,leap_low_long-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep07__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep07__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep08__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,pizzicato,real_counterfactual_primary,43,f,96,96,,1576251685065818742,20260826,leap_low_long-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep08__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep08__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep01__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,p,32,32,,8581516642195686860,20260826,leap_low_long-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep01__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep01__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep02__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,p,32,32,,6011668959522092922,20260826,leap_low_long-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep02__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep02__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep03__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,p,32,32,,503933344573206125,20260826,leap_low_long-rep03,3,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep03__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep03__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep04__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,p,32,32,,4901962455406651142,20260826,leap_low_long-rep04,4,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep04__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep04__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep05__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,p,32,32,,7934467439844592817,20260826,leap_low_long-rep05,5,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep05__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep05__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep06__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,p,32,32,,4524160982168613405,20260826,leap_low_long-rep06,6,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep06__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep06__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep07__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,p,32,32,,2171866782255133930,20260826,leap_low_long-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep07__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep07__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep08__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,p,32,32,,1576251685065818742,20260826,leap_low_long-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep08__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep08__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep01__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,mf,64,64,,8581516642195686860,20260826,leap_low_long-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep01__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep01__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep02__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,mf,64,64,,6011668959522092922,20260826,leap_low_long-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep02__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep02__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep03__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,mf,64,64,,503933344573206125,20260826,leap_low_long-rep03,3,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep03__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep03__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep04__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,mf,64,64,,4901962455406651142,20260826,leap_low_long-rep04,4,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep04__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep04__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep05__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,mf,64,64,,7934467439844592817,20260826,leap_low_long-rep05,5,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep05__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep05__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep06__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,mf,64,64,,4524160982168613405,20260826,leap_low_long-rep06,6,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep06__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep06__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep07__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,mf,64,64,,2171866782255133930,20260826,leap_low_long-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep07__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep07__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep08__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,mf,64,64,,1576251685065818742,20260826,leap_low_long-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep08__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep08__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep01__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,f,96,96,,8581516642195686860,20260826,leap_low_long-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep01__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep01__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep02__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,f,96,96,,6011668959522092922,20260826,leap_low_long-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep02__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep02__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep03__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,f,96,96,,503933344573206125,20260826,leap_low_long-rep03,3,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep03__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep03__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep04__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,f,96,96,,4901962455406651142,20260826,leap_low_long-rep04,4,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep04__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep04__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep05__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,f,96,96,,7934467439844592817,20260826,leap_low_long-rep05,5,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep05__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep05__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep06__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,f,96,96,,4524160982168613405,20260826,leap_low_long-rep06,6,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep06__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep06__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep07__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,f,96,96,,2171866782255133930,20260826,leap_low_long-rep07,7,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep07__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep07__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep08__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,legato_slur,real_counterfactual_primary,49,f,96,96,,1576251685065818742,20260826,leap_low_long-rep08,8,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep08__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep08__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_mid_short-rep01__t-sustain__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_mid_short,leap,mid,short,sustain,real_counterfactual_primary,36,p,32,32,,4683260332127149966,20260826,leap_mid_short-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_mid_short-rep01__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_mid_short-rep01__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
